seed,policy_mode,use_hysteresis,steps,fault_events,transitions,transitions_per_hour,nominal_pct,throttle_pct,safe_pct,recover_pct,safe_segments,safe_mean_duration_steps,power_min,power_max,temp_min,temp_max,flapping_index,experiment
45,risk_scored,False,240.0,5.0,24.0,6.0,61.666666666666664,35.833333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,57.9069160179496,144.45141193740622,15.871174393614297,26.813566317965687,4.0,exp_critical
46,risk_scored,False,240.0,5.0,26.0,6.5,62.916666666666664,34.583333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,58.0648491837956,142.50088439142286,15.98326458105728,27.50564484302803,4.333333333333333,exp_critical
47,risk_scored,False,240.0,5.0,25.0,6.25,61.666666666666664,33.333333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,57.233563296413394,142.79692795125564,15.857515979271703,28.096455996140786,4.166666666666667,exp_critical
48,risk_scored,False,240.0,8.0,26.0,6.5,59.583333333333336,30.416666666666668,1.6666666666666667,8.333333333333334,4.0,1.0,57.007530709134954,141.21331843532192,16.077151249926423,27.58800725205919,2.888888888888889,exp_critical
49,risk_scored,False,240.0,2.0,17.0,4.25,63.333333333333336,31.666666666666668,0.8333333333333334,4.166666666666667,2.0,1.0,55.51223199750699,144.2103337992067,16.12881586661562,28.262751619309366,5.666666666666667,exp_critical
50,risk_scored,False,240.0,7.0,35.0,8.75,59.583333333333336,35.416666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,56.73560345849799,144.7379442264297,14.966383849802316,28.360637756647204,4.375,exp_critical
51,risk_scored,False,240.0,8.0,32.0,8.0,59.166666666666664,33.333333333333336,1.25,6.25,3.0,1.0,56.50094329492133,141.7425240732414,16.316409276562954,29.36777197494358,3.5555555555555554,exp_critical
52,risk_scored,False,240.0,7.0,29.0,7.25,58.75,36.25,0.8333333333333334,4.166666666666667,2.0,1.0,60.06410795159913,142.3672930849336,16.305068894431543,27.505673048093538,3.625,exp_critical
53,risk_scored,False,240.0,6.0,25.0,6.25,62.5,32.5,0.8333333333333334,4.166666666666667,2.0,1.0,58.23093161536585,142.90416291802367,15.261214287728102,28.333272587387107,3.5714285714285716,exp_critical
54,risk_scored,False,240.0,8.0,40.0,10.0,59.166666666666664,33.333333333333336,1.25,6.25,3.0,1.0,51.19087815387715,143.13404754961732,15.054709540107854,27.89794044479904,4.444444444444445,exp_critical
55,risk_scored,False,240.0,9.0,36.0,9.0,58.75,31.25,1.6666666666666667,8.333333333333334,4.0,1.0,57.036285534512515,143.13554610909952,16.00458855975205,28.28842487434417,3.6,exp_critical
56,risk_scored,False,240.0,4.0,34.0,8.5,62.916666666666664,29.583333333333332,1.25,6.25,3.0,1.0,53.641082773170226,141.01459782885848,14.688864906932427,27.847604363147866,6.8,exp_critical
57,risk_scored,False,240.0,7.0,25.0,6.25,60.416666666666664,34.583333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,57.92726984570352,141.80401414495,15.804672396935079,27.80282312829259,3.125,exp_critical
58,risk_scored,False,240.0,5.0,25.0,6.25,60.0,33.75,1.25,5.0,3.0,1.0,52.82538033038162,144.505885774877,16.218510754463953,27.931665809569484,4.166666666666667,exp_critical
59,risk_scored,False,240.0,2.0,16.0,4.0,64.58333333333333,32.916666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,53.16154686647779,141.20409507361106,16.509148869711595,27.293737369262193,5.333333333333333,exp_critical
60,risk_scored,False,240.0,3.0,25.0,6.25,63.333333333333336,31.666666666666668,0.8333333333333334,4.166666666666667,2.0,1.0,58.399293745494575,142.94726778902404,17.1434063932158,27.481695572990226,6.25,exp_critical
61,risk_scored,False,240.0,5.0,26.0,6.5,62.083333333333336,35.416666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,55.68848947621565,147.61347307021836,16.70132356586259,27.172766246931072,4.333333333333333,exp_critical
62,risk_scored,False,240.0,6.0,30.0,7.5,58.75,33.75,1.25,6.25,3.0,1.0,57.58981836663217,141.67896301723914,15.289018275740347,28.901823678567695,4.285714285714286,exp_critical
63,risk_scored,False,240.0,5.0,24.0,6.0,63.75,31.666666666666668,0.8333333333333334,3.75,2.0,1.0,57.76900074115176,143.85353269656437,15.876102400199343,27.95531721990649,4.0,exp_critical
64,risk_scored,False,240.0,7.0,27.0,6.75,60.833333333333336,34.166666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,56.51050432322458,141.26717150898543,16.144967080186085,27.9472929618052,3.375,exp_critical
65,risk_scored,False,240.0,7.0,27.0,6.75,62.5,32.5,0.8333333333333334,4.166666666666667,2.0,1.0,57.31651013692526,143.58361885519741,16.437769481389267,27.90823778656966,3.375,exp_critical
66,risk_scored,False,240.0,5.0,20.0,5.0,64.58333333333333,30.416666666666668,0.8333333333333334,4.166666666666667,2.0,1.0,54.12214651853253,142.17716063748347,15.885174496763675,27.063389435240165,3.3333333333333335,exp_critical
67,risk_scored,False,240.0,4.0,25.0,6.25,60.0,35.0,0.8333333333333334,4.166666666666667,2.0,1.0,58.750586488764114,142.4748847353808,15.828703845322664,28.64777321404686,5.0,exp_critical
68,risk_scored,False,240.0,8.0,24.0,6.0,61.666666666666664,30.833333333333332,1.25,6.25,3.0,1.0,56.45245593102942,143.30780900283338,16.294276089310962,28.57796154248909,2.6666666666666665,exp_critical
69,risk_scored,False,240.0,5.0,20.0,5.0,65.0,32.5,0.4166666666666667,2.0833333333333335,1.0,1.0,54.898896100856746,139.81250619620673,16.29582565398869,27.362208271981824,3.3333333333333335,exp_critical
70,risk_scored,False,240.0,7.0,30.0,7.5,62.916666666666664,33.75,0.8333333333333334,2.5,2.0,1.0,56.23046713797298,144.46807240030483,15.846335606836767,27.267147867253705,3.75,exp_critical
71,risk_scored,False,240.0,3.0,23.0,5.75,60.833333333333336,34.166666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,58.154053760216996,138.72524884328115,16.071422040659165,28.266775330329562,5.75,exp_critical
72,risk_scored,False,240.0,8.0,34.0,8.5,58.75,33.75,1.25,6.25,3.0,1.0,50.49418137694401,144.42467647055034,16.62760543270821,27.405303397917386,3.7777777777777777,exp_critical
73,risk_scored,False,240.0,11.0,32.0,8.0,59.166666666666664,33.333333333333336,1.25,6.25,3.0,1.0,53.62622618653822,144.2403259978546,15.973989879134386,28.814521888559415,2.6666666666666665,exp_critical
74,risk_scored,False,240.0,6.0,29.0,7.25,55.0,35.0,1.6666666666666667,8.333333333333334,4.0,1.0,58.4442392676533,142.38010681888395,16.958011997348795,27.86871895871419,4.142857142857143,exp_critical
75,risk_scored,False,240.0,5.0,24.0,6.0,63.75,33.75,0.4166666666666667,2.0833333333333335,1.0,1.0,57.03536980225303,142.32830861371158,15.344361384477644,28.171880192267118,4.0,exp_critical
76,risk_scored,False,240.0,4.0,21.0,5.25,62.916666666666664,32.083333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,53.98831522737747,144.3408158459043,16.306847184735158,28.079533048758112,4.2,exp_critical
77,risk_scored,False,240.0,5.0,33.0,8.25,64.16666666666667,30.833333333333332,0.8333333333333334,4.166666666666667,2.0,1.0,57.10994153510646,140.95071125410846,15.834819833342838,27.602083311410954,5.5,exp_critical
78,risk_scored,False,240.0,6.0,21.0,5.25,62.916666666666664,32.083333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,52.31130534461431,144.49288046430064,16.090227842814354,28.277813676019,3.0,exp_critical
79,risk_scored,False,240.0,9.0,30.0,7.5,58.333333333333336,32.5,1.6666666666666667,7.5,4.0,1.0,57.37854151561581,144.06451924622385,16.538255259172875,26.855401498542296,3.0,exp_critical
80,risk_scored,False,240.0,4.0,25.0,6.25,62.083333333333336,32.916666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,51.87634549830791,141.12435098608495,14.72719358348726,27.849910392170678,5.0,exp_critical
81,risk_scored,False,240.0,7.0,31.0,7.75,61.666666666666664,33.333333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,55.193627118525086,142.1700457243761,15.803461657143675,27.234129697756536,3.875,exp_critical
82,risk_scored,False,240.0,9.0,38.0,9.5,55.833333333333336,36.666666666666664,1.25,6.25,3.0,1.0,56.95118417472972,140.42369427429907,17.295766063913632,27.556979070941157,3.8,exp_critical
83,risk_scored,False,240.0,10.0,29.0,7.25,61.25,28.75,1.6666666666666667,8.333333333333334,4.0,1.0,53.956811700974896,141.43774317556478,16.055179447461448,27.74146766455246,2.6363636363636362,exp_critical
84,risk_scored,False,240.0,6.0,34.0,8.5,60.833333333333336,36.666666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,57.22348266941253,144.85011967638903,16.483295425712946,29.429188499570287,4.857142857142857,exp_critical
85,risk_scored,False,240.0,2.0,22.0,5.5,63.75,33.75,0.4166666666666667,2.0833333333333335,1.0,1.0,58.18161000074777,140.81407934347885,16.586743561544967,27.633728529936423,7.333333333333333,exp_critical
86,risk_scored,False,240.0,5.0,26.0,6.5,62.5,35.0,0.4166666666666667,2.0833333333333335,1.0,1.0,52.757033960558644,144.16260213732147,15.377325089606689,27.521438488599664,4.333333333333333,exp_critical
87,risk_scored,False,240.0,4.0,29.0,7.25,61.25,33.75,0.8333333333333334,4.166666666666667,2.0,1.0,58.578256158458345,142.25424312512186,15.803670948064493,28.8785945930697,5.8,exp_critical
88,risk_scored,False,240.0,4.0,18.0,4.5,64.16666666666667,33.333333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,56.08503342577009,145.6095345620419,15.821759522362132,27.5140631807707,3.6,exp_critical
89,risk_scored,False,240.0,5.0,24.0,6.0,62.916666666666664,34.583333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,50.568673368154094,143.8099326227171,15.611402524702804,28.543656947156368,4.0,exp_critical
90,risk_scored,False,240.0,3.0,24.0,6.0,66.25,31.25,0.4166666666666667,2.0833333333333335,1.0,1.0,56.53279171714205,144.93432443529264,16.928212846185428,27.80023707745128,6.0,exp_critical
91,risk_scored,False,240.0,8.0,21.0,5.25,60.833333333333336,31.666666666666668,1.25,6.25,3.0,1.0,54.48794902957377,141.96112790521977,15.036455968401768,28.304191914250968,2.3333333333333335,exp_critical
92,risk_scored,False,240.0,3.0,18.0,4.5,63.333333333333336,34.166666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,55.774327846925516,143.96886196726118,15.876159133430594,26.695934373586365,4.5,exp_critical
93,risk_scored,False,240.0,10.0,44.0,11.0,58.75,28.75,2.0833333333333335,10.416666666666666,5.0,1.0,55.219390231653435,141.90093423488568,15.089244284309363,28.277982791750052,4.0,exp_critical
94,risk_scored,False,240.0,3.0,18.0,4.5,62.5,35.0,0.4166666666666667,2.0833333333333335,1.0,1.0,53.2633184487902,141.21543314517413,15.686914563171317,28.331461988342102,4.5,exp_critical
95,risk_scored,False,240.0,6.0,24.0,6.0,64.16666666666667,33.333333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,58.493815517399725,142.7477407021362,16.57872701178961,28.177781991852388,3.4285714285714284,exp_critical
96,risk_scored,False,240.0,4.0,27.0,6.75,63.75,31.25,0.8333333333333334,4.166666666666667,2.0,1.0,53.25329265064492,142.05317494579216,15.402284336326659,27.446005251574675,5.4,exp_critical
97,risk_scored,False,240.0,3.0,23.0,5.75,60.0,35.0,0.8333333333333334,4.166666666666667,2.0,1.0,55.206935386597394,143.97104056803343,16.306277336635553,27.981448770870276,5.75,exp_critical
98,risk_scored,False,240.0,5.0,26.0,6.5,63.75,32.5,0.8333333333333334,2.9166666666666665,2.0,1.0,54.79247636107411,145.18406680183142,16.130041203579093,27.37522379029602,4.333333333333333,exp_critical
99,risk_scored,False,240.0,7.0,26.0,6.5,59.166666666666664,33.333333333333336,1.25,6.25,3.0,1.0,56.14550303864978,145.14117381711966,15.732171662042791,28.30112765253444,3.25,exp_critical
100,risk_scored,False,240.0,3.0,26.0,6.5,63.333333333333336,34.166666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,54.594691939716355,141.6794544951062,16.233658618934275,28.50542354730086,6.5,exp_critical
101,risk_scored,False,240.0,4.0,30.0,7.5,64.16666666666667,33.333333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,54.611250522064694,142.97227002974918,15.979749611071515,28.125627875798028,6.0,exp_critical
102,risk_scored,False,240.0,6.0,29.0,7.25,62.916666666666664,34.583333333333336,0.4166666666666667,2.0833333333333335,1.0,1.0,54.11225667595089,141.85237570404195,16.501077768237437,27.133744079156738,4.142857142857143,exp_critical
103,risk_scored,False,240.0,9.0,36.0,9.0,57.083333333333336,30.416666666666668,2.0833333333333335,10.416666666666666,5.0,1.0,59.23467333084258,141.88423084453848,15.227684590917551,27.852524949344335,3.6,exp_critical
104,risk_scored,False,240.0,10.0,35.0,8.75,63.75,25.833333333333332,2.0833333333333335,8.333333333333334,4.0,1.25,54.89590577090969,144.8624693012802,15.383301297662044,28.164885134535098,3.1818181818181817,exp_critical
105,risk_scored,False,240.0,7.0,34.0,8.5,61.25,36.25,0.4166666666666667,2.0833333333333335,1.0,1.0,57.03444078637071,146.3178811688849,16.247015139916687,27.23170377761806,4.25,exp_critical
106,risk_scored,False,240.0,9.0,26.0,6.5,62.083333333333336,35.416666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,55.99880154670501,143.54268601713005,15.173837643958198,27.638189904987925,2.6,exp_critical
107,risk_scored,False,240.0,4.0,24.0,6.0,62.083333333333336,32.916666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,56.246286758138254,140.60606840188683,16.511413353275202,27.5257746293668,4.8,exp_critical
108,risk_scored,False,240.0,3.0,22.0,5.5,63.75,33.75,0.4166666666666667,2.0833333333333335,1.0,1.0,55.62901973451156,142.43537500579126,15.3799183156024,27.337019413306514,5.5,exp_critical
109,risk_scored,False,240.0,6.0,26.0,6.5,62.083333333333336,32.916666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,58.027129624275034,142.31624738560498,15.876634542229514,27.6913905307517,3.7142857142857144,exp_critical
110,risk_scored,False,240.0,6.0,27.0,6.75,62.083333333333336,32.916666666666664,0.8333333333333334,4.166666666666667,2.0,1.0,57.6747336824108,142.72032685633354,16.12533160928087,28.50578386969621,3.857142857142857,exp_critical
111,risk_scored,False,240.0,6.0,36.0,9.0,61.25,33.75,0.8333333333333334,4.166666666666667,2.0,1.0,57.44324311890878,143.42201767453335,15.754537551943365,30.312625617138277,5.142857142857143,exp_critical
112,risk_scored,False,240.0,6.0,36.0,9.0,62.083333333333336,35.416666666666664,0.4166666666666667,2.0833333333333335,1.0,1.0,58.431015678410475,142.8287721541548,15.495471574464602,27.364549283645726,5.142857142857143,exp_critical
113,risk_scored,False,240.0,5.0,35.0,8.75,62.5,32.5,0.8333333333333334,4.166666666666667,2.0,1.0,58.52942803556007,146.95826717729528,15.957448000407787,28.618822120962097,5.833333333333333,exp_critical
114,risk_scored,False,240.0,5.0,32.0,8.0,57.916666666666664,34.583333333333336,1.25,6.25,3.0,1.0,57.3706928011688,143.81463629678086,15.691100331623467,27.668441302881437,5.333333333333333,exp_critical
115,risk_scored,False,240.0,10.0,28.0,7.0,59.583333333333336,30.833333333333332,1.6666666666666667,7.916666666666667,4.0,1.0,54.9145802590003,143.46962691649483,16.683777982872297,27.940411441537755,2.5454545454545454,exp_critical
116,risk_scored,False,240.0,3.0,22.0,5.5,63.75,33.75,0.4166666666666667,2.0833333333333335,1.0,1.0,55.32574550683684,140.80166800844898,16.190778955652814,27.483091413401997,5.5,exp_critical
117,risk_scored,False,240.0,3.0,27.0,6.75,61.666666666666664,33.333333333333336,0.8333333333333334,4.166666666666667,2.0,1.0,57.90205451674237,146.69449084243925,15.290994347937271,28.319049086774665,6.75,exp_critical
118,risk_scored,False,240.0,5.0,30.0,7.5,58.75,33.75,1.25,6.25,3.0,1.0,55.68651418853976,143.47505464099277,16.444056883952126,27.574066812598133,5.0,exp_critical
119,risk_scored,False,240.0,4.0,29.0,7.25,65.41666666666667,27.083333333333332,1.25,6.25,3.0,1.0,57.49803499166623,139.99282684875507,16.27782796557576,27.73258265779245,5.8,exp_critical
120,risk_scored,False,240.0,4.0,30.0,7.5,62.083333333333336,30.416666666666668,1.25,6.25,3.0,1.0,53.87390771712579,141.00231576023816,15.937744109791772,27.877838035878202,6.0,exp_critical
1,risk_scored,True,240.0,9.0,23.0,5.75,52.5,32.5,6.666666666666667,8.333333333333334,4.0,4.0,52.52661190431725,141.2943974860899,15.787166530873069,28.350645962435127,2.3,exp_critical
2,risk_scored,True,240.0,9.0,25.0,6.25,51.666666666666664,33.333333333333336,6.666666666666667,8.333333333333334,4.0,4.0,55.670118166480634,145.1766620215058,16.618088534638435,27.129939879244713,2.5,exp_critical
3,risk_scored,True,240.0,4.0,21.0,5.25,57.5,31.25,5.0,6.25,3.0,4.0,56.67023522876552,140.77914225932903,16.516780189612714,28.21344543881139,4.2,exp_critical
4,risk_scored,True,240.0,3.0,15.0,3.75,62.083333333333336,34.166666666666664,1.6666666666666667,2.0833333333333335,1.0,4.0,56.16784018976966,143.2042161150961,16.122391913681007,27.825607085052454,3.75,exp_critical
5,risk_scored,True,240.0,2.0,14.0,3.5,61.25,35.0,1.6666666666666667,2.0833333333333335,1.0,4.0,57.893736596283574,142.21701455528125,16.11697406560402,28.092804428254325,4.666666666666667,exp_critical
6,risk_scored,True,240.0,7.0,20.0,5.0,58.75,33.75,3.3333333333333335,4.166666666666667,2.0,4.0,59.47410644823458,142.64803411174472,15.871853040559827,28.842482249637882,2.5,exp_critical
7,risk_scored,True,240.0,5.0,17.0,4.25,58.333333333333336,34.166666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,55.023998910164266,141.77309048546255,15.508083889129797,27.812592531684732,2.8333333333333335,exp_critical
8,risk_scored,True,240.0,10.0,29.0,7.25,48.333333333333336,36.25,7.083333333333333,8.333333333333334,4.0,4.25,58.264184831083966,143.00408578258705,16.364784354039426,28.521934900354786,2.6363636363636362,exp_critical
9,risk_scored,True,240.0,3.0,17.0,4.25,65.41666666666667,27.083333333333332,3.3333333333333335,4.166666666666667,2.0,4.0,55.09631652496962,142.46943064417863,15.189326816751066,28.773204522822052,4.25,exp_critical
10,risk_scored,True,240.0,6.0,24.0,6.0,53.333333333333336,35.416666666666664,5.0,6.25,3.0,4.0,55.11240687505945,141.6225915421499,15.633987952996918,27.69723752574078,3.4285714285714284,exp_critical
11,risk_scored,True,240.0,5.0,14.0,3.5,61.666666666666664,34.583333333333336,1.6666666666666667,2.0833333333333335,1.0,4.0,57.33728328780862,143.43694492392981,15.731426134452565,27.806965230366462,2.3333333333333335,exp_critical
12,risk_scored,True,240.0,3.0,17.0,4.25,60.0,32.5,3.3333333333333335,4.166666666666667,2.0,4.0,56.860838057527374,142.35198846476698,16.417838141779,27.11744607424108,4.25,exp_critical
13,risk_scored,True,240.0,7.0,26.0,6.5,54.583333333333336,30.416666666666668,6.666666666666667,8.333333333333334,4.0,4.0,53.74809262921059,146.07918446508958,14.549775792870491,27.256226878673942,3.25,exp_critical
14,risk_scored,True,240.0,8.0,20.0,5.0,52.083333333333336,32.916666666666664,6.666666666666667,8.333333333333334,4.0,4.0,57.77034367217108,140.85874496744992,15.853208920535891,28.23063789947067,2.2222222222222223,exp_critical
15,risk_scored,True,240.0,3.0,14.0,3.5,62.916666666666664,33.333333333333336,1.6666666666666667,2.0833333333333335,1.0,4.0,56.135993417295595,143.30622278032683,15.709221928313653,28.729273353634582,3.5,exp_critical
16,risk_scored,True,240.0,7.0,23.0,5.75,50.416666666666664,38.333333333333336,5.0,6.25,3.0,4.0,56.52307925184587,142.0334676401194,15.785382635961664,29.07396988344504,2.875,exp_critical
17,risk_scored,True,240.0,6.0,20.0,5.0,58.75,33.75,3.3333333333333335,4.166666666666667,2.0,4.0,54.69358929770071,141.16539898027818,15.733561699860594,28.416118085860994,2.857142857142857,exp_critical
18,risk_scored,True,240.0,5.0,19.0,4.75,59.583333333333336,32.916666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,52.45542074274864,141.2658688314983,15.701542667325398,27.453074739488073,3.1666666666666665,exp_critical
19,risk_scored,True,240.0,5.0,16.0,4.0,57.916666666666664,34.583333333333336,3.3333333333333335,4.166666666666667,2.0,4.0,53.72524465399873,139.6315497296879,16.344447896677025,28.065261315795176,2.6666666666666665,exp_critical
20,risk_scored,True,240.0,7.0,25.0,6.25,48.75,36.25,6.666666666666667,8.333333333333334,4.0,4.0,55.38371655457962,140.59308680886383,16.463975725829386,28.22978693268193,3.125,exp_critical
21,risk_scored,True,240.0,6.0,23.0,5.75,59.583333333333336,32.916666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,56.08696310850446,141.14485702948974,15.716089798681264,27.667345614309948,3.2857142857142856,exp_critical
22,risk_scored,True,240.0,5.0,15.0,3.75,61.25,35.0,1.6666666666666667,2.0833333333333335,1.0,4.0,56.7871954625755,142.30564115047957,15.785580682346815,27.401537088358456,2.5,exp_critical
23,risk_scored,True,240.0,7.0,20.0,5.0,55.416666666666664,37.083333333333336,3.3333333333333335,4.166666666666667,2.0,4.0,52.8356247943794,141.6701409169848,15.616845541991609,27.251140062075155,2.5,exp_critical
24,risk_scored,True,240.0,5.0,20.0,5.0,57.083333333333336,31.666666666666668,5.0,6.25,3.0,4.0,54.10290467537283,140.40519485532107,14.831922495864681,28.590953747836064,3.3333333333333335,exp_critical
25,risk_scored,True,240.0,8.0,20.0,5.0,53.333333333333336,35.416666666666664,5.0,6.25,3.0,4.0,55.85951700407506,142.19227079908146,15.459482406875964,27.739686221486135,2.2222222222222223,exp_critical
26,risk_scored,True,240.0,3.0,18.0,4.5,61.25,35.0,1.6666666666666667,2.0833333333333335,1.0,4.0,53.930040930167294,141.8730577675352,16.668303920740826,29.152495075037326,4.5,exp_critical
27,risk_scored,True,240.0,5.0,16.0,4.0,59.166666666666664,33.333333333333336,3.3333333333333335,4.166666666666667,2.0,4.0,54.27162284409252,141.87212813408053,16.48629689658281,28.271657130929142,2.6666666666666665,exp_critical
28,risk_scored,True,240.0,1.0,14.0,3.5,64.16666666666667,32.083333333333336,1.6666666666666667,2.0833333333333335,1.0,4.0,57.22738915551436,141.92869088153878,15.916767317750683,27.50535017791358,7.0,exp_critical
29,risk_scored,True,240.0,3.0,14.0,3.5,63.333333333333336,32.916666666666664,1.6666666666666667,2.0833333333333335,1.0,4.0,55.92408822999785,145.3820654292666,15.768170450162547,27.827466552812723,3.5,exp_critical
30,risk_scored,True,240.0,6.0,18.0,4.5,60.0,36.25,1.6666666666666667,2.0833333333333335,1.0,4.0,54.56639682074487,140.99784692546888,15.968907614210078,28.267079060998697,2.5714285714285716,exp_critical
31,risk_scored,True,240.0,2.0,19.0,4.75,59.583333333333336,32.916666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,56.68411996459322,141.5965703043751,14.420261901465327,27.655912273469475,6.333333333333333,exp_critical
32,risk_scored,True,240.0,6.0,20.0,5.0,55.0,41.25,1.6666666666666667,2.0833333333333335,1.0,4.0,55.455293853911755,143.95532491305363,15.98496858351929,27.80921267472029,2.857142857142857,exp_critical
33,risk_scored,True,240.0,2.0,14.0,3.5,63.75,32.5,1.6666666666666667,2.0833333333333335,1.0,4.0,57.70618457999316,141.4882866570822,16.790655898675187,27.893637556250315,4.666666666666667,exp_critical
34,risk_scored,True,240.0,5.0,17.0,4.25,58.333333333333336,30.416666666666668,5.0,6.25,3.0,4.0,55.65464223361212,144.1390481291089,15.057344952347723,28.461832710844128,2.8333333333333335,exp_critical
35,risk_scored,True,240.0,3.0,18.0,4.5,60.833333333333336,32.083333333333336,3.3333333333333335,3.75,2.0,4.0,52.597485239285504,143.8894904914556,15.811871204859177,28.399562034714936,4.5,exp_critical
36,risk_scored,True,240.0,7.0,22.0,5.5,55.0,41.25,1.6666666666666667,2.0833333333333335,1.0,4.0,54.820891000687794,142.42115909109367,16.45797481128612,28.52692322005016,2.75,exp_critical
37,risk_scored,True,240.0,4.0,15.0,3.75,62.5,30.0,3.3333333333333335,4.166666666666667,2.0,4.0,55.13683699457957,141.29516522213052,15.292948290730088,27.036170208105617,3.0,exp_critical
38,risk_scored,True,240.0,3.0,14.0,3.5,62.916666666666664,33.333333333333336,1.6666666666666667,2.0833333333333335,1.0,4.0,55.46702724781504,140.88382158770574,14.987185024842805,27.95753228097004,3.5,exp_critical
39,risk_scored,True,240.0,6.0,18.0,4.5,55.833333333333336,36.666666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,54.34779150605601,140.76403817462065,16.477022178474833,27.88040050790286,2.5714285714285716,exp_critical
40,risk_scored,True,240.0,4.0,16.0,4.0,61.666666666666664,34.583333333333336,1.6666666666666667,2.0833333333333335,1.0,4.0,58.268662973863314,145.61082028481314,16.278743114933587,27.244765579290924,3.2,exp_critical
41,risk_scored,True,240.0,7.0,15.0,3.75,56.666666666666664,32.083333333333336,5.0,6.25,3.0,4.0,54.44960145583022,141.41890951544923,15.185866838403182,29.519457395877716,1.875,exp_critical
42,risk_scored,True,240.0,3.0,14.0,3.5,61.25,27.5,5.0,6.25,3.0,4.0,58.27014392456084,144.66635531965568,16.237793869029588,27.915647584821773,3.5,exp_critical
43,risk_scored,True,240.0,11.0,25.0,6.25,53.333333333333336,35.416666666666664,5.0,6.25,3.0,4.0,56.790014951160146,146.14360180165016,14.940559305262166,28.386936331511038,2.0833333333333335,exp_critical
44,risk_scored,True,240.0,4.0,14.0,3.5,61.666666666666664,34.166666666666664,2.0833333333333335,2.0833333333333335,1.0,5.0,54.2663487279503,141.5982435292228,15.98267437379037,27.260561134897934,2.8,exp_critical
45,risk_scored,True,240.0,5.0,20.0,5.0,58.333333333333336,37.916666666666664,1.6666666666666667,2.0833333333333335,1.0,4.0,57.9069160179496,144.45141193740622,15.871174393614297,26.813566317965687,3.3333333333333335,exp_critical
46,risk_scored,True,240.0,5.0,20.0,5.0,60.0,36.25,1.6666666666666667,2.0833333333333335,1.0,4.0,58.0648491837956,142.50088439142286,15.98326458105728,27.50564484302803,3.3333333333333335,exp_critical
47,risk_scored,True,240.0,5.0,18.0,4.5,57.5,35.0,3.3333333333333335,4.166666666666667,2.0,4.0,57.233563296413394,142.79692795125564,15.857515979271703,28.096455996140786,3.0,exp_critical
48,risk_scored,True,240.0,8.0,22.0,5.5,57.5,27.5,6.666666666666667,8.333333333333334,4.0,4.0,57.007530709134954,141.21331843532192,16.077151249926423,27.58800725205919,2.4444444444444446,exp_critical
49,risk_scored,True,240.0,2.0,15.0,3.75,62.083333333333336,30.416666666666668,3.3333333333333335,4.166666666666667,2.0,4.0,55.51223199750699,144.2103337992067,16.12881586661562,28.262751619309366,5.0,exp_critical
50,risk_scored,True,240.0,7.0,23.0,5.75,58.333333333333336,34.166666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,56.73560345849799,144.7379442264297,14.966383849802316,28.360637756647204,2.875,exp_critical
51,risk_scored,True,240.0,8.0,22.0,5.5,56.666666666666664,32.083333333333336,5.0,6.25,3.0,4.0,56.50094329492133,141.7425240732414,16.316409276562954,29.36777197494358,2.4444444444444446,exp_critical
52,risk_scored,True,240.0,7.0,19.0,4.75,52.916666666666664,39.583333333333336,3.3333333333333335,4.166666666666667,2.0,4.0,60.06410795159913,142.3672930849336,16.305068894431543,27.505673048093538,2.375,exp_critical
53,risk_scored,True,240.0,6.0,17.0,4.25,59.583333333333336,32.916666666666664,3.3333333333333335,4.166666666666667,2.0,4.0,58.23093161536585,142.90416291802367,15.261214287728102,28.333272587387107,2.4285714285714284,exp_critical
54,risk_scored,True,240.0,8.0,26.0,6.5,51.666666666666664,37.083333333333336,5.0,6.25,3.0,4.0,51.19087815387715,143.13404754961732,15.054709540107854,27.89794044479904,2.888888888888889,exp_critical
